50013,auxiliary,scanner/sap/sap_mgmt_con_brute_login,
50013,auxiliary,scanner/sap/sap_mgmt_con_abaplog,
80,auxiliary,scanner/sap/sap_icm_urlscan,
8000,auxiliary,scanner/sap/sap_icf_public_info,
1128,auxiliary,scanner/sap/sap_hostctrl_getcomputersystem,
50000,auxiliary,scanner/sap/sap_ctc_verb_tampering_user_mgmt,
873,auxiliary,scanner/rsync/modules_list,
514,auxiliary,scanner/rservices/rsh_login,
513,auxiliary,scanner/rservices/rlogin_login,
512,auxiliary,scanner/rservices/rexec_login,
80,auxiliary,scanner/rogue/rogue_send,EHOST
80,auxiliary,scanner/rogue/rogue_recv,
6379,auxiliary,scanner/redis/redis_server,
6379,auxiliary,scanner/redis/redis_login,
6379,auxiliary,scanner/redis/file_upload,
3389,auxiliary,scanner/rdp/rdp_scanner,
3389,auxiliary,scanner/rdp/ms12_020_check,
27960,auxiliary,scanner/quake/server_info,
9100,auxiliary,scanner/printer/printer_version_info,
9100,auxiliary,scanner/printer/printer_upload_file,
9100,auxiliary,scanner/printer/printer_ready_message,
9100,auxiliary,scanner/printer/printer_list_volumes,
9100,auxiliary,scanner/printer/printer_list_dir,
9100,auxiliary,scanner/printer/printer_env_vars,
9100,auxiliary,scanner/printer/printer_download_file,
9100,auxiliary,scanner/printer/printer_delete_file,
8000,auxiliary,scanner/printer/canon_iradv_pwd_extract,
5432,auxiliary,scanner/postgres/postgres_version,
5432,auxiliary,scanner/postgres/postgres_schemadump,
5432,auxiliary,scanner/postgres/postgres_login,
5432,auxiliary,scanner/postgres/postgres_hashdump,
5432,auxiliary,scanner/postgres/postgres_dbname_flag_injection,
111,auxiliary,scanner/portmap/portmap_amp,
110,auxiliary,scanner/pop3/pop3_version,
110,auxiliary,scanner/pop3/pop3_login,
5632,auxiliary,scanner/pcanywhere/pcanywhere_udp,
5631,auxiliary,scanner/pcanywhere/pcanywhere_tcp,
5631,auxiliary,scanner/pcanywhere/pcanywhere_login,
8080,auxiliary,scanner/oracle/xdb_sid_brute,
8080,auxiliary,scanner/oracle/xdb_sid,
1521,auxiliary,scanner/oracle/tnspoison_checker,
1521,auxiliary,scanner/oracle/tnslsnr_version,
1158,auxiliary,scanner/oracle/spy_sid,
1521,auxiliary,scanner/oracle/sid_enum,
1521,auxiliary,scanner/oracle/sid_brute,
1521,auxiliary,scanner/oracle/oracle_hashdump,
5560,auxiliary,scanner/oracle/isqlplus_sidbrute,
5560,auxiliary,scanner/oracle/isqlplus_login,
1158,auxiliary,scanner/oracle/emc_sid,
9391,auxiliary,scanner/openvas/openvas_otp_login,
9390,auxiliary,scanner/openvas/openvas_omp_login,
443,auxiliary,scanner/openvas/openvas_gsad_login,
123,auxiliary,scanner/ntp/ntp_readvar,
123,auxiliary,scanner/ntp/ntp_nak_to_the_future,
123,auxiliary,scanner/ntp/ntp_monlist,
119,auxiliary,scanner/nntp/nntp_login,
111,auxiliary,scanner/nfs/nfsmount,
3780,auxiliary,scanner/nexpose/nexpose_api_login,
137,auxiliary,scanner/netbios/nbname,
8834,auxiliary,scanner/nessus/nessus_xmlrpc_ping,
8834,auxiliary,scanner/nessus/nessus_xmlrpc_login,
8834,auxiliary,scanner/nessus/nessus_rest_login,
1241,auxiliary,scanner/nessus/nessus_ntp_login,
5351,auxiliary,scanner/natpmp/natpmp_portscan,
3306,auxiliary,scanner/mysql/mysql_writable_dirs,DIR_LIST
3306,auxiliary,scanner/mysql/mysql_version,
3306,auxiliary,scanner/mysql/mysql_schemadump,
3306,auxiliary,scanner/mysql/mysql_login,
3306,auxiliary,scanner/mysql/mysql_hashdump,
3306,auxiliary,scanner/mysql/mysql_file_enum,FILE_LIST
3306,auxiliary,scanner/mysql/mysql_authbypass_hashdump,
1433,auxiliary,scanner/mssql/mssql_schemadump,
1433,auxiliary,scanner/mssql/mssql_login,
1433,auxiliary,scanner/mssql/mssql_hashdump,
3790,auxiliary,scanner/msf/msf_web_login,
55553,auxiliary,scanner/msf/msf_rpc_login,
407,auxiliary,scanner/motorola/timbuktu_udp,
27017,auxiliary,scanner/mongodb/mongodb_login,
998,auxiliary,scanner/misc/zenworks_preboot_fileaccess,
111,auxiliary,scanner/misc/sunrpc_portmapper,
32764,auxiliary,scanner/misc/sercomm_backdoor_scanner,
13364,auxiliary,scanner/misc/rosewill_rxs3211_passwords,
9000,auxiliary,scanner/misc/raysharp_dvr_passwords,
1099,auxiliary,scanner/misc/java_rmi_server,
3050,auxiliary,scanner/misc/ib_service_mgr_info,
831,auxiliary,scanner/misc/easycafe_server_fileaccess,
80,auxiliary,scanner/misc/dvr_config_disclosure,
37777,auxiliary,scanner/misc/dahua_dvr_auth_bypass,
3310,auxiliary,scanner/misc/clamav_control,
4786,auxiliary,scanner/misc/cisco_smart_install,
5920,auxiliary,scanner/misc/cctv_dvr_login,
5353,auxiliary,scanner/mdns/query,
80,auxiliary,scanner/lotus/lotus_domino_version,
80,auxiliary,scanner/lotus/lotus_domino_login,
80,auxiliary,scanner/lotus/lotus_domino_hashes,
5355,auxiliary,scanner/llmnr/query,
4672,auxiliary,scanner/kademlia/server_info,
623,auxiliary,scanner/ipmi/ipmi_version,
623,auxiliary,scanner/ipmi/ipmi_dumphashes,
623,auxiliary,scanner/ipmi/ipmi_cipher_zero,
80,auxiliary,scanner/ip/ipidseq,
143,auxiliary,scanner/imap/imap_version,
500,auxiliary,scanner/ike/cisco_ike_benigncertain,
8080,auxiliary,scanner/http/zenworks_assetmanagement_getconfig,
8080,auxiliary,scanner/http/zenworks_assetmanagement_fileaccess,
80,auxiliary,scanner/http/zabbix_login,
8080,auxiliary,scanner/http/yaws_traversal,
80,auxiliary,scanner/http/xpath,
80,auxiliary,scanner/http/wp_subscribe_comments_file_read,WP_USER|WP_PASS
80,auxiliary,scanner/http/wp_simple_backup_file_read,
80,auxiliary,scanner/http/wp_nextgen_galley_file_read,WP_USER|WP_PASS
80,auxiliary,scanner/http/wp_mobileedition_file_read,
80,auxiliary,scanner/http/wp_mobile_pack_info_disclosure,
80,auxiliary,scanner/http/wp_gimedia_library_file_read,
80,auxiliary,scanner/http/wp_dukapress_file_read,
80,auxiliary,scanner/http/wp_contus_video_gallery_sqli,
80,auxiliary,scanner/http/wordpress_xmlrpc_login,
80,auxiliary,scanner/http/wordpress_scanner,
80,auxiliary,scanner/http/wordpress_pingback_access,
80,auxiliary,scanner/http/wordpress_multicall_creds,
80,auxiliary,scanner/http/wordpress_login_enum,
80,auxiliary,scanner/http/wordpress_ghost_scanner,
80,auxiliary,scanner/http/wordpress_cp_calendar_sqli,
80,auxiliary,scanner/http/wordpress_content_injection,
8080,auxiliary,scanner/http/wildfly_traversal,
80,auxiliary,scanner/http/webpagetest_traversal,
80,auxiliary,scanner/http/webdav_website_content,
80,auxiliary,scanner/http/webdav_scanner,
80,auxiliary,scanner/http/webdav_internal_ip,
80,auxiliary,scanner/http/web_vulndb,VULNCSV
85,auxiliary,scanner/http/wangkongbao_traversal,
80,auxiliary,scanner/http/vhost_scanner,DOMAIN
80,auxiliary,scanner/http/verb_auth_bypass,
80,auxiliary,scanner/http/vcms_login,
80,auxiliary,scanner/http/typo3_bruteforce,
80,auxiliary,scanner/http/trace_axd,
80,auxiliary,scanner/http/trace,
80,auxiliary,scanner/http/tplink_traversal_noauth,
8080,auxiliary,scanner/http/tomcat_mgr_login,
8080,auxiliary,scanner/http/tomcat_enum,
80,auxiliary,scanner/http/title,
31001,auxiliary,scanner/http/titan_ftp_admin_pwd,
80,auxiliary,scanner/http/symantec_web_gateway_login,
41080,auxiliary,scanner/http/symantec_brightmail_logfile,USERNAME|PASSWORD
443,auxiliary,scanner/http/symantec_brightmail_ldapcreds,USERNAME|PASSWORD
8000,auxiliary,scanner/http/sybase_easerver_traversal,
80,auxiliary,scanner/http/svn_wcdb_scanner,
80,auxiliary,scanner/http/svn_scanner,
9080,auxiliary,scanner/http/surgenews_user_creds,
8080,auxiliary,scanner/http/support_center_plus_directory_traversal,
80,auxiliary,scanner/http/ssl_version,
443,auxiliary,scanner/http/ssl,
80,auxiliary,scanner/http/squiz_matrix_user_enum,
80,auxiliary,scanner/http/squid_pivot_scanning,RANGE
8000,auxiliary,scanner/http/splunk_web_login,
4444,auxiliary,scanner/http/sockso_traversal,
80,auxiliary,scanner/http/soap_xml,
80,auxiliary,scanner/http/smt_ipmi_url_redirect_traversal,
443,auxiliary,scanner/http/smt_ipmi_static_cert_scanner,
80,auxiliary,scanner/http/smt_ipmi_cgi_scanner,
49152,auxiliary,scanner/http/smt_ipmi_49152_exposure,
80,auxiliary,scanner/http/simple_webserver_traversal,
80,auxiliary,scanner/http/sevone_enum,
8080,auxiliary,scanner/http/servicedesk_plus_traversal,
80,auxiliary,scanner/http/sentry_cdu_enum,
80,auxiliary,scanner/http/scraper,
8080,auxiliary,scanner/http/sap_businessobjects_version_enum,
8080,auxiliary,scanner/http/sap_businessobjects_user_enum,
6405,auxiliary,scanner/http/sap_businessobjects_user_brute_web,
8080,auxiliary,scanner/http/sap_businessobjects_user_brute,
80,auxiliary,scanner/http/s40_traversal,
80,auxiliary,scanner/http/robots_txt,
80,auxiliary,scanner/http/riverbed_steelhead_vcx_file_read,
80,auxiliary,scanner/http/rips_traversal,
80,auxiliary,scanner/http/rfcode_reader_enum,
80,auxiliary,scanner/http/rewrite_proxy_bypass,
80,auxiliary,scanner/http/replace_ext,
80,auxiliary,scanner/http/rails_xml_yaml_scanner,
80,auxiliary,scanner/http/rails_mass_assignment,
80,auxiliary,scanner/http/rails_json_yaml_scanner,
80,auxiliary,scanner/http/radware_appdirector_enum,
80,auxiliary,scanner/http/prev_dir_same_name_file,
80,auxiliary,scanner/http/pocketpad_login,
443,auxiliary,scanner/http/owa_login,
443,auxiliary,scanner/http/owa_iis_internal_ip,
443,auxiliary,scanner/http/owa_ews_login,
443,auxiliary,scanner/http/oracle_ilom_login,
8080,auxiliary,scanner/http/oracle_demantra_file_retrieval,
8080,auxiliary,scanner/http/oracle_demantra_database_credentials_leak,
80,auxiliary,scanner/http/options,
8888,auxiliary,scanner/http/openmind_messageos_login,
8080,auxiliary,scanner/http/open_proxy,
80,auxiliary,scanner/http/octopusdeploy_login,
80,auxiliary,scanner/http/ntlm_info_enumeration,
80,auxiliary,scanner/http/novell_mdm_creds,
3037,auxiliary,scanner/http/novell_file_reporter_srs_fileaccess,
3037,auxiliary,scanner/http/novell_file_reporter_fsfui_fileaccess,
80,auxiliary,scanner/http/nginx_source_disclosure,PATH_SAVE
80,auxiliary,scanner/http/netgear_sph200d_traversal,
8087,auxiliary,scanner/http/netdecision_traversal,
80,auxiliary,scanner/http/mybook_live_login,
80,auxiliary,scanner/http/ms15_034_http_sys_memory_dump,
80,auxiliary,scanner/http/ms09_020_webdav_unicode_bypass,
80,auxiliary,scanner/http/mod_negotiation_scanner,
80,auxiliary,scanner/http/mod_negotiation_brute,
8080,auxiliary,scanner/http/meteocontrol_weblog_extractadmin,
80,auxiliary,scanner/http/mediawiki_svg_fileaccess,
6262,auxiliary,scanner/http/manageengine_securitymanager_traversal,
6060,auxiliary,scanner/http/manageengine_deviceexpert_user_creds,
6060,auxiliary,scanner/http/manageengine_deviceexpert_traversal,
80,auxiliary,scanner/http/manageengine_desktop_central_login,
80,auxiliary,scanner/http/majordomo2_directory_traversal,
80,auxiliary,scanner/http/lucky_punch,
80,auxiliary,scanner/http/litespeed_source_disclosure,PATH_SAVE
80,auxiliary,scanner/http/linksys_e1500_traversal,
80,auxiliary,scanner/http/linknat_vos_traversal,
80,auxiliary,scanner/http/kodi_traversal,
80,auxiliary,scanner/http/joomla_version,
80,auxiliary,scanner/http/joomla_plugins,
80,auxiliary,scanner/http/joomla_pages,
80,auxiliary,scanner/http/joomla_gallerywd_sqli_scanner,
80,auxiliary,scanner/http/joomla_ecommercewd_sqli_scanner,
80,auxiliary,scanner/http/joomla_bruteforce_login,
8080,auxiliary,scanner/http/jenkins_login,
80,auxiliary,scanner/http/jenkins_enum,
80,auxiliary,scanner/http/jenkins_command,
80,auxiliary,scanner/http/jboss_vulnscan,
8080,auxiliary,scanner/http/jboss_status,
80,auxiliary,scanner/http/ipboard_login,
16992,auxiliary,scanner/http/intel_amt_digest_bypass,
443,auxiliary,scanner/http/infovista_enum,
8086,auxiliary,scanner/http/influxdb_enum,
80,auxiliary,scanner/http/iis_internal_ip,
80,auxiliary,scanner/http/httpbl_lookup,HTTPBL_APIKEY
80,auxiliary,scanner/http/http_version,
80,auxiliary,scanner/http/http_traversal,
80,auxiliary,scanner/http/http_put,
80,auxiliary,scanner/http/http_login,
443,auxiliary,scanner/http/http_hsts,
80,auxiliary,scanner/http/http_header,
80,auxiliary,scanner/http/hp_sys_mgmt_login,
8080,auxiliary,scanner/http/hp_sitescope_loadfilecontent_fileaccess,
8080,auxiliary,scanner/http/hp_sitescope_getsitescopeconfiguration,
8080,auxiliary,scanner/http/hp_sitescope_getfileinternal_fileaccess,
8080,auxiliary,scanner/http/hp_imc_som_file_download,
8080,auxiliary,scanner/http/hp_imc_reportimgservlt_traversal,
8080,auxiliary,scanner/http/hp_imc_ictdownloadservlet_traversal,
8080,auxiliary,scanner/http/hp_imc_faultdownloadservlet_traversal,
8080,auxiliary,scanner/http/hp_imc_bims_downloadservlet_traversal,
80,auxiliary,scanner/http/host_header_injection,
7181,auxiliary,scanner/http/groupwise_agents_http_traversal,
80,auxiliary,scanner/http/goahead_traversal,
4848,auxiliary,scanner/http/glassfish_login,
80,auxiliary,scanner/http/gitlab_user_enum,
80,auxiliary,scanner/http/gitlab_login,
80,auxiliary,scanner/http/git_scanner,
80,auxiliary,scanner/http/gavazzi_em_login_loot,
80,auxiliary,scanner/http/files_dir,
80,auxiliary,scanner/http/file_same_name_dir,
80,auxiliary,scanner/http/f5_mgmt_scanner,
80,auxiliary,scanner/http/f5_bigip_virtual_server,
80,auxiliary,scanner/http/etherpad_duo_login,
80,auxiliary,scanner/http/error_sql_injection,
80,auxiliary,scanner/http/epmp1000_web_login,
80,auxiliary,scanner/http/epmp1000_dump_hashes,
80,auxiliary,scanner/http/epmp1000_dump_config,
80,auxiliary,scanner/http/epmp1000_cmd_exec,
80,auxiliary,scanner/http/enum_wayback,DOMAIN
9200,auxiliary,scanner/http/elasticsearch_traversal,
80,auxiliary,scanner/http/ektron_cms400net,
80,auxiliary,scanner/http/drupal_views_user_enum,
80,auxiliary,scanner/http/dolibarr_login,
80,auxiliary,scanner/http/dnalims_file_retrieve,
80,auxiliary,scanner/http/dlink_user_agent_backdoor,
80,auxiliary,scanner/http/dlink_dir_session_cgi_http_login,
80,auxiliary,scanner/http/dlink_dir_615h_http_login,
80,auxiliary,scanner/http/dlink_dir_300_615_http_login,
80,auxiliary,scanner/http/dir_webdav_unicode_bypass,
80,auxiliary,scanner/http/dir_scanner,
80,auxiliary,scanner/http/dir_listing,
443,auxiliary,scanner/http/dell_idrac,
80,auxiliary,scanner/http/crawler,
80,auxiliary,scanner/http/copy_of_file,
80,auxiliary,scanner/http/concrete5_member_list,
80,auxiliary,scanner/http/coldfusion_version,
80,auxiliary,scanner/http/coldfusion_locale_traversal,
80,auxiliary,scanner/http/clansphere_traversal,
443,auxiliary,scanner/http/cisco_ssl_vpn_priv_esc,
443,auxiliary,scanner/http/cisco_ssl_vpn,
443,auxiliary,scanner/http/cisco_nac_manager_traversal,
443,auxiliary,scanner/http/cisco_ironport_enum,
80,auxiliary,scanner/http/cisco_ios_auth_bypass,
80,auxiliary,scanner/http/cisco_firepower_login,
80,auxiliary,scanner/http/cisco_firepower_download,
80,auxiliary,scanner/http/cisco_device_manager,
443,auxiliary,scanner/http/cisco_asa_asdm,
8008,auxiliary,scanner/http/chromecast_wifi,
8008,auxiliary,scanner/http/chromecast_webserver,
443,auxiliary,scanner/http/chef_webui_login,
443,auxiliary,scanner/http/cert,
80,auxiliary,scanner/http/canon_wireless,
80,auxiliary,scanner/http/caidao_bruteforce_login,
81,auxiliary,scanner/http/buildmaster_login,
80,auxiliary,scanner/http/buffalo_login,
80,auxiliary,scanner/http/brute_dirs,
80,auxiliary,scanner/http/bmc_trackit_passwd_reset,
80,auxiliary,scanner/http/blind_sql_query,
80,auxiliary,scanner/http/bitweaver_overlay_type_traversal,
80,auxiliary,scanner/http/binom3_login_config_pass_dump,
80,auxiliary,scanner/http/bavision_cam_login,
8000,auxiliary,scanner/http/barracuda_directory_traversal,
80,auxiliary,scanner/http/backup_file,
8080,auxiliary,scanner/http/axis_login,
8080,auxiliary,scanner/http/axis_local_file_include,
8095,auxiliary,scanner/http/atlassian_crowd_fileaccess,
80,auxiliary,scanner/http/appletv_login,
80,auxiliary,scanner/http/apache_userdir_enum,
80,auxiliary,scanner/http/apache_mod_cgi_bash_env,TARGETURI
8161,auxiliary,scanner/http/apache_activemq_traversal,
8161,auxiliary,scanner/http/apache_activemq_source_disclosure,
80,auxiliary,scanner/http/allegro_rompager_misfortune_cookie,
80,auxiliary,scanner/http/advantech_webaccess_login,
8400,auxiliary,scanner/http/adobe_xml_inject,
443,auxiliary,scanner/http/accellion_fta_statecode_file_read,
80,auxiliary,scanner/http/a10networks_ax_directory_traversal,
1720,auxiliary,scanner/h323/h323_version,
21,auxiliary,scanner/ftp/titanftp_xcrc_traversal,
21,auxiliary,scanner/ftp/pcman_ftp_traversal,
21,auxiliary,scanner/ftp/konica_ftp_traversal,
21,auxiliary,scanner/ftp/ftp_version,
21,auxiliary,scanner/ftp/ftp_login,
21,auxiliary,scanner/ftp/easy_file_sharing_ftp,
21,auxiliary,scanner/ftp/colorado_ftp_traversal,
21,auxiliary,scanner/ftp/bison_ftp_traversal,
21,auxiliary,scanner/ftp/anonymous,
79,auxiliary,scanner/finger/finger_users,
3500,auxiliary,scanner/emc/alphastor_librarymanager,
3000,auxiliary,scanner/emc/alphastor_devicemanager,
9200,auxiliary,scanner/elasticsearch/indices_enum,
53,auxiliary,scanner/dns/dns_amp,
2067,auxiliary,scanner/dlsw/dlsw_leak_capture,
5040,auxiliary,scanner/dcerpc/windows_deployment_services,
135,auxiliary,scanner/dcerpc/tcp_dcerpc_auditor,
135,auxiliary,scanner/dcerpc/management,
135,auxiliary,scanner/dcerpc/endpoint_mapper,
523,auxiliary,scanner/db2/discovery,
50000,auxiliary,scanner/db2/db2_version,
50000,auxiliary,scanner/db2/db2_auth,
5984,auxiliary,scanner/couchdb/couchdb_login,
5984,auxiliary,scanner/couchdb/couchdb_enum,
19,auxiliary,scanner/chargen/chargen_probe,
7777,auxiliary,scanner/backdoor/energizer_duo_detect,
548,auxiliary,scanner/afp/afp_server_info,
548,auxiliary,scanner/afp/afp_login,
5009,auxiliary,scanner/acpp/login,
80,auxiliary,gather/zabbix_toggleids_sqli,
80,auxiliary,gather/xerox_workcentre_5xxx_ldap,NewLDAPServer
80,auxiliary,gather/xerox_pwd_extract,
8080,auxiliary,gather/xbmc_traversal,
80,auxiliary,gather/wp_w3_total_cache_hash_extract,
80,auxiliary,gather/wp_ultimate_csv_importer_user_extract,
80,auxiliary,gather/wp_all_in_one_migration_export,
445,auxiliary,gather/windows_deployment_services_shares,
80,auxiliary,gather/vbulletin_vote_sqli,
9010,auxiliary,gather/trackit_sql_domain_creds,
10333,auxiliary,gather/teamtalk_creds,
8787,auxiliary,gather/solarwinds_orion_sqli,
6161,auxiliary,gather/snare_registry,
443,auxiliary,gather/qnap_backtrace_admin_hash,
8980,auxiliary,gather/opennms_xxe,
80,auxiliary,gather/netgear_password_disclosure,
5351,auxiliary,gather/natpmp_external_address,
80,auxiliary,gather/mybb_db_fingerprint,
80,auxiliary,gather/mongodb_js_inject_collection_enum,
11211,auxiliary,gather/memcached_extractor,
8443,auxiliary,gather/mcafee_epo_xxe,
